year,event_id,knet_station,knet_height_m,hinet_station,match_distance_km,available_components,vertical_available,three_components_available
2015,20151202010700,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20151202010700,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150912054900,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2015,20150912054900,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150912054900,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150902161600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150902161600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150810184400,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150806182200,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150806182200,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150729213500,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150710093900,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150710093900,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150710011500,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150710011500,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150706183000,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150706183000,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150609054400,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150609054400,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150530010600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150530010600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150525142800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150513224500,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150513224500,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150503155400,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150420010000,AICH23,3.0,N.TK2H,0.0,,0,0
2015,20150331125900,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150325162600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150325162600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150324135300,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150324135300,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150323214000,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150320015600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150320015600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150225062800,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150225062800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150207151900,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150130203100,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150130203100,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150126072000,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20150126072000,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20150101155600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2015,20151025171500,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2015,20151025171500,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20161228213800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20161226045200,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20161122055900,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20161025201200,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2016,20161020201200,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20161020201200,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20161019234000,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20161019234000,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160913191200,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2016,20160913191200,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160913191200,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160907132800,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160907132800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160827224600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160814051500,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2016,20160727234700,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160727234700,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160720072500,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160720072500,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160719235500,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160719125700,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2016,20160717132400,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160713074600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160713074600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160709062800,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160709062800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160704224800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160701062600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160612075400,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160607130100,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160607130100,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160528181000,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160517065700,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160517065700,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160517065500,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160517065500,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160414205800,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160414205800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160410233200,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160410233200,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160331121100,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160331121100,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160331114800,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160331114800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160210204700,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160207192700,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160205074100,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160205074100,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20160115042900,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160115042900,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20161203051600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20161203051600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2016,20161012080500,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2016,20160516212300,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160320160100,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2016,20160320160100,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20171227220500,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2017,20171227220500,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20171227220500,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20171215114200,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2017,20171130220200,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20171110003700,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20171110003700,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20171105163000,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20171018074000,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20171006235600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20171006235600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20171006165900,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170917065800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170911005100,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170911005100,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170813020700,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170810093600,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2017,20170810093600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170802071600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170802071600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170721160700,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170721160700,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170712091300,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170712023600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170619012300,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170619012300,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170415004600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170415004600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170412031000,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170412031000,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170324012900,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170324012900,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170228164900,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170226051100,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170226051100,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170225101800,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170112093600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170112093600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2017,20170105004400,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2017,20170105004400,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20181212175000,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20181204150600,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2018,20181127083300,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20181127083300,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180918171100,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180918171100,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180910235800,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2018,20180829143000,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180814123500,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2018,20180805164100,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180805164100,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180707202300,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2018,20180629140500,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2018,20180617152700,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180604201900,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180604201900,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180602150400,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180602150400,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180515140000,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180515140000,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180505234600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180505234600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180504021700,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180330081700,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180330081700,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180319114500,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2018,20180227080800,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180227080800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180217001300,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180106054800,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2018,20180106005400,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2018,20180106005400,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180106005400,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180102194800,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2018,20180102194800,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180102194800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2018,20180612050900,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2018,20180318125900,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2018,20180318125900,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180208233400,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2018,20180208233400,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20191214032400,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2019,20191012182200,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2019,20191009164800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20191001180700,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20191001180700,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190831180300,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20190831180300,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190823204900,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2019,20190804192300,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20190804192300,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190725071400,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2019,20190722103900,KMMH18,854.038,N.AS2H,0.0,,0,0
2019,20190722103900,KMMH18,932.0,N.AS2H,0.0,,0,0
2019,20190708225400,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20190708225400,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190707095600,KMMH18,854.038,N.AS2H,0.0,,0,0
2019,20190707095600,KMMH18,932.0,N.AS2H,0.0,,0,0
2019,20190627220800,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20190627220800,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190620015500,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2019,20190617080000,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20190617080000,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190615181000,KMMH18,854.038,N.AS2H,0.0,,0,0
2019,20190615181000,KMMH18,932.0,N.AS2H,0.0,,0,0
2019,20190608124600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20190608124600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190525152000,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2019,20190523192000,KMMH18,854.038,N.AS2H,0.0,,0,0
2019,20190523192000,KMMH18,932.0,N.AS2H,0.0,,0,0
2019,20190520074900,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2019,20190514052900,KMMH18,854.038,N.AS2H,0.0,,0,0
2019,20190514052900,KMMH18,932.0,N.AS2H,0.0,,0,0
2019,20190405172300,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2019,20190320183100,KMMH18,854.038,N.AS2H,0.0,,0,0
2019,20190320183100,KMMH18,932.0,N.AS2H,0.0,,0,0
2019,20190318032400,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2019,20190303200400,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20190303200400,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190220202400,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20190220202400,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190219170600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20190219170600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190206172600,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20190206172600,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190129124200,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2019,20190114132300,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20190114132300,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190108013500,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2019,20190102184400,SITH10,78.5,N.TO2H,0.0618018530656333,,0,0
2019,20190102184400,SITH10,180.0,N.TO2H,0.0618018530656333,,0,0
2019,20190601075800,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2020,20200920194800,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2020,20200810092400,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2020,20200804202100,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2020,20200625044700,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2020,20200616082700,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2020,20200506015700,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2021,20211120085700,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2021,20211007224100,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2021,20210913063100,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2021,20210812203600,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2021,20210213230800,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2022,20221227090900,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2022,20221104051600,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2022,20221103190400,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2022,20220705095100,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2022,20220523004200,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2022,20220514194800,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2022,20220404223000,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2022,20220413010700,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2022,20220331205200,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2023,20230604105800,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2023,20230526190300,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2023,20230520231100,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2023,20230511041600,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2024,20241210053300,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2024,20241105001000,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2024,20241014194600,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2024,20240704121200,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2024,20240429011600,TCGH19,204.0,N.OT2H,0.0,,0,0
2024,20240425134600,TCGH19,104.0,N.OT2H,0.0,,0,0
2024,20240425134600,TCGH19,204.0,N.OT2H,0.0,,0,0
2024,20240424211600,TCGH19,104.0,N.OT2H,0.0,,0,0
2024,20240424211600,TCGH19,204.0,N.OT2H,0.0,,0,0
2024,20240424204000,TCGH19,104.0,N.OT2H,0.0,,0,0
2024,20240424204000,TCGH19,204.0,N.OT2H,0.0,,0,0
2024,20240419093300,TCGH19,104.0,N.OT2H,0.0,,0,0
2024,20240419093300,TCGH19,204.0,N.OT2H,0.0,,0,0
2024,20240302014900,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
2024,20240128085900,CHB025,74.0,N.CKRH,0.0240332655417541,U;X;Y,1,0
